Fluid_lvl_tank102;Pressure_tank103;Pump_speed;Flowmeter;Tank102_set;Pressure_set;Flow_set;Fluid_lvl_tank101_IO_link;Fluid_lvl_tank102_IO_link;Fluid_lvl_MAX_tank101;Fluid_lvl_MIN_tank101;V101;V102;V103;V104;V106;V107;V108;V109;V112;Cycle_nuber;EStop;Work;State
87.5;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
87.33173;7.397102;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
87.33173;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
86.82693;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
86.65865;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
86.32211;7.1420293;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
85.98558;7.1420293;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
85.98558;7.397102;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
85.48077;7.397102;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
85.48077;7.1420293;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
85.14423;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
84.63943;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
84.30289;7.397102;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
84.13461;7.397102;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
83.79808;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
83.62981;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
83.29327;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
83.125;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
82.78846;7.1420293;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
82.62019;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
82.45193;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
82.11539;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
81.77885;7.1420293;0.0;-0.34;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
81.44231;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
81.27404;7.1420293;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
81.10577;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
80.60096;7.397102;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
80.26443;7.397102;0.0;-0.34;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;1;0;0;1;6;0;1;9
80.09615;7.652174;89.34931;0.49;0.0;150.0;0.0;105;85;0;0;1;0;0;0;0;0;1;0;0;6;0;1;2
79.75961;205.58841;80.17444;0.31;0.0;150.0;0.0;105;85;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;194.11015;75.72194;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;168.34784;72.92294;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;156.35942;72.038475;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;152.27827;70.875595;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;152.0232;70.6798;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;149.21739;69.96799;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;151.0029;70.15983;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;148.70726;69.92424;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;147.17682;69.90044;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;146.92175;69.94158;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;146.92175;69.88547;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;150.23769;69.91215;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;146.15652;69.736115;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;148.45218;69.8529;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;148.70726;69.65484;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;147.43188;69.909935;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;148.19711;69.77884;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;147.94203;69.80279;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;149.98262;69.79168;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;148.70726;69.85597;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;148.96233;69.759514;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;148.19711;69.8959;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;150.74783;69.95577;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;146.4116;69.8934;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;149.72754;69.8573;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.59135;148.45218;69.78688;0.0;0.0;150.0;0.0;105;80;0;0;0;0;1;0;0;0;1;0;0;7;0;1;2
79.75961;148.45218;92.66;0.76;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;94.86;0.91;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;96.93;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;99.00001;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.92;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;100.0;0.95;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.92;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.93;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
79.92789;148.19711;100.0;0.92;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.91;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.92;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.19711;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;100.0;0.92;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.09615;148.45218;100.0;0.94;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
79.92789;148.19711;100.0;0.91;0.0;0.0;1.0;105;80;0;0;0;0;0;1;0;0;0;0;0;7;0;1;3
80.26443;148.19711;100.0;1.05;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
80.76923;147.94203;100.0;1.14;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
81.44231;148.45218;100.0;1.22;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
82.45193;148.45218;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
82.95673;148.19711;100.0;1.24;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
83.79808;148.45218;100.0;1.21;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
83.96635;148.45218;100.0;1.23;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
85.14423;148.45218;100.0;1.22;90.0;0.0;0.0;105;80;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
85.64904;148.45218;100.0;1.22;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
86.32211;148.45218;100.0;1.23;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
86.99519;148.45218;100.0;1.21;90.0;0.0;0.0;100;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
87.33173;148.19711;100.0;1.23;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
88.34135;148.19711;100.0;1.24;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
89.01443;148.19711;100.0;1.22;90.0;0.0;0.0;100;90;0;0;1;0;0;0;0;0;0;0;0;7;0;1;4
89.51923;148.19711;100.0;1.22;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.85577;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.45218;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.85577;148.45218;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.85577;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.85577;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.85577;148.45218;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.85577;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.85577;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.85577;148.19711;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;147.94203;0.0;0.0;90.0;0.0;0.0;95;90;0;0;0;0;0;0;0;0;0;0;0;7;0;1;4
89.6875;148.19711;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;7;0;1;5
89.6875;9.692754;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;7;0;1;5
89.6875;7.9072466;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;7;0;1;5
89.85577;7.652174;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;7;0;1;5
89.6875;7.397102;0.0;0.0;0.0;0.0;0.0;95;90;0;0;0;0;0;0;0;1;0;0;0;7;0;1;5
89.6875;7.1420293;0.0;-0.21;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
89.35096;7.397102;0.0;-0.35;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
89.18269;7.397102;0.0;-0.36;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
89.18269;7.397102;0.0;-0.37;0.0;0.0;0.0;95;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
88.67789;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
88.34135;7.397102;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
88.00481;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
87.5;7.9072466;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
87.33173;7.652174;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
87.33173;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
86.82693;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
86.65865;7.9072466;0.0;-0.35;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
86.32211;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
86.15385;7.9072466;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
85.98558;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
85.48077;7.9072466;0.0;-0.37;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
85.48077;7.9072466;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
84.97596;7.9072466;0.0;-0.36;0.0;0.0;0.0;100;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
84.63943;7.652174;0.0;-0.36;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
84.47115;7.652174;0.0;-0.35;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
84.30289;7.652174;0.0;-0.35;0.0;0.0;0.0;105;90;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
83.79808;7.9072466;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
83.62981;7.652174;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
83.29327;7.652174;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
82.95673;7.9072466;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
82.78846;7.9072466;0.0;-0.36;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
82.62019;7.9072466;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;1;1;0;0;0;0;0;0;1;7;0;1;6
81.94711;7.9072466;0.0;-0.35;0.0;0.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;198.44638;80.73927;0.51;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;198.44638;80.293816;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;199.72174;80.21075;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;196.4058;80.31506;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;199.97682;80.208855;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;199.46667;80.425255;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;196.91595;80.01229;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;201.50725;80.15645;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;200.99712;80.19487;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;196.91595;80.20011;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;195.6406;80.1254;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;195.6406;80.30274;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;199.46667;79.75854;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;200.74203;79.89864;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;196.4058;80.07928;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;197.4261;79.896706;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;195.89566;79.75185;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;201.50725;80.06589;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;194.6203;79.95356;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;198.44638;80.30014;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;193.85509;79.78132;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;192.8348;79.59838;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;196.15073;79.90375;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;201.25218;80.15246;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;198.19131;80.11243;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;194.11015;79.57909;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
81.94711;198.19131;80.0107;0.0;0.0;200.0;0.0;105;85;0;0;0;0;0;0;1;0;1;0;0;7;0;1;7
82.62019;196.15073;100.0;1.01;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
83.125;195.89566;97.98;1.2;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
84.13461;196.15073;94.979996;1.2;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
84.30289;195.89566;90.52;1.15;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
84.97596;196.15073;87.48;1.09;100.0;0.0;1.0;105;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
85.64904;196.15073;85.5;1.06;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
85.98558;195.89566;84.65;1.05;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
86.49039;196.15073;84.65;1.04;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
87.16346;195.89566;82.450005;1.02;100.0;0.0;1.0;100;85;0;0;1;0;0;0;0;0;0;0;0;7;0;1;8
87.83654;205.33334;81.97;1.05;100.0;0.0;1.0;100;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
88.00481;203.03769;81.700005;0.99;100.0;0.0;1.0;100;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
88.00481;204.56813;81.75;0.99;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
89.35096;205.58841;81.75;0.99;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
89.85577;205.33334;81.67;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
90.19231;204.56813;81.659996;0.99;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
91.03365;203.8029;81.520004;1.01;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
91.70673;200.48697;81.40001;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
92.21154;203.8029;81.380005;1.01;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
92.88461;202.78262;81.26;0.99;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
93.38943;202.78262;81.48;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
94.0625;205.07826;81.57001;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
94.39904;202.52754;81.55;1.0;100.0;0.0;1.0;95;90;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
95.24039;203.54784;81.439995;1.01;100.0;0.0;1.0;95;95;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
95.57693;202.78262;81.520004;1.0;100.0;0.0;1.0;95;95;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
96.25;202.0174;81.39;1.0;100.0;0.0;1.0;95;95;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
97.25961;202.0174;81.33;1.0;100.0;0.0;1.0;90;95;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
97.42789;200.48697;81.21;1.0;100.0;0.0;1.0;90;95;0;0;1;0;0;0;1;0;1;0;0;7;0;1;8
98.10096;54.840584;0.0;0.0;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
98.26923;8.672464;0.0;-0.32;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
98.10096;7.9072466;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
97.59615;7.397102;0.0;-0.38;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
97.59615;7.397102;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
97.09135;6.8869567;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
96.08173;6.8869567;0.0;-0.36;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
96.08173;6.8869567;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
96.08173;7.1420293;0.0;-0.36;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
95.57693;6.8869567;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
95.24039;6.8869567;0.0;-0.37;0.0;0.0;0.0;90;95;0;0;1;1;0;0;0;1;0;0;1;7;0;1;9
